G_ID,SCIENTIFIC_NAME,ACRONYM,AUTHORITY,COFC,SYN,COMMON_NAME,FAMILY,FN,WET,FORM,HABIT,SHADE,USDA_ID,OH_TORE,TYPE,OH_STATUS,EMP,MW,NCNE,NOTES
1652,Linaria dalmatica,LINDAL,(L.) Mill.,0,,DALMATIAN TOADFLAX,Scrophulariaceae,,UPL,forb,PE,advent,LIDA,,DI,adventive,,,,
1653,Linaria genistifolia,LINGEN,(L.) Mill.,0,,TOADFLAX,Scrophulariaceae,,UPL,forb,PE,advent,LIGE,,DI,adventive,,,,
1654,Linaria sp.,LINARI,Mill.,,,TOADFLAX,Scrophulariaceae,,UPL,forb,ND,ND,LINAR,,DI,,,,,
1655,Linaria vulgaris,LINVUL,Mill.,0,,BUTTER-AND-EGGS,Scrophulariaceae,,UPL,forb,PE,advent,LIVU2,,DI,adventive,,,,
1656,Lindera benzoin,LINBEN,(L.) Blume,5,,SPICEBUSH,Lauraceae,296,FACW,shrub,W,shade,LIBE3,,DI,native,FAC,FACW,FACW,
1657,Lindernia dubia,LINDUB,(L.) Pennell,2,syn,FALSE PIMPERNEL,Scrophulariaceae,,OBL,forb,AN,full,LIDU,,DI,native,OBL,OBL,OBL,
1658,Linnaea borealis,LINBOR,L.,10,,TWINFLOWER,Caprifoliaceae,297,FAC,forb,PE,full,LIBO3,X,DI,native,FAC,FAC,FAC,
1659,Linum grandiflorum,LINGRA,Desf.,0,,FLOWERING FLAX,Linaceae,,FACU,forb,AN,advent,LIGR4,,DI,adventive,,,,
1660,Linum medium,LINMED,(Planch.) Britton,5,,STIFF YELLOW FLAX,Linaceae,298,FACU,forb,PE,full,LIME2,,DI,native,FACU,FACU,FACU,
1661,Linum perenne,LINPER,L.,0,,PERENNIAL FLAX,Linaceae,,UPL,forb,PE,advent,LIPE2,,DI,adventive,,,,
1662,Linum sp.,LINUM,L.,,,FLAX,Linaceae,,ND,forb,ND,ND,LINUM,,DI,,,,,
1663,Linum striatum,LINSTR,Walter,5,,RIDGED YELLOW FLAX,Linaceae,,FACW,forb,PE,full,LIST,,DI,native,FACW,FACW,FACW,
1664,Linum sulcatum,LINSUL,Riddell,7,,GROOVED FLAX,Linaceae,,UPL,forb,AN,full,LISU4,,DI,native,,,,
1665,Linum usitatissimum,LINUSI,L.,0,,COMMON FLAX,Linaceae,,UPL,forb,AN,advent,LIUS,,DI,adventive,,,,
1666,Linum virginianum,LINVIR,L.,4,,SLENDER YELLOW FLAX,Linaceae,,FACU,forb,PE,full,LIVI,,DI,native,FACU,FAC,FAC,
1667,Liparis lilifolia,LIPLIL,(L.) Rich.,5,,LARGE TWAYBLADE,Orchidaceae,,FACU,forb,PE,full,LILI3,,MO,native,,,,
1668,Liparis loeselii,LIPLOE,(L.) Rich.,7,,BOG TWAYBLADE,Orchidaceae,,FACW,forb,PE,full,LILO,,MO,native,FACW,FACW,FACW,
1669,Liparis sp.,LIPARI,Rich.,,,ND,Orchidaceae,,ND,forb,PE,full,LIPAR,,MO,,,,,
1670,Lipocarpha drummondii,LIPDRU,(Nees) G.C. Tucker,10,syn,DRUMMOND'S DWARF BULLRUSH,Cyperaceae,299,OBL,sedge,AN,full,LIDR3,E,MO,native,OBL,FACW,FACW,
1671,Lipocarpha micrantha,LIPMIC,(Vahl) G.C. Tucker,8,syn,SMALL DWARF BULRUSH,Cyperaceae,300,FACW,sedge,AN,full,LIMI12,T,MO,native,FACW,OBL,OBL,
1672,Lipocarpha sp.,LIPOCA,R. Br.,,,DWARF BULRUSH,Cyperaceae,,ND,sedge,AN,full,LIPOC,,MO,,,,,
1673,Liquidambar styraciflua,LIQSTY,L.,6,,SWEETGUM,Hamamelidaceae,,FAC,tree,W,tree,LIST2,,DI,native,FAC,FACW,FAC,
1674,Liriodendron tulipifera,LIRTUL,L.,6,,TULIP TREE,Magnoliaceae,,FACU,tree,W,tree,LITU,,DI,native,FACU,FACU,FACU,
1675,Listera cordata,LISCOR,(L.) R. Br.,10,,HEARTLEAF TWAYBLADE,Orchidaceae,,FACW,forb,PE,full,LICO6,X,MO,native,FACW,FACW,FACW,
1676,Lithospermum arvense,LITARV,L.,0,syn,CORN GROMWELL,Boraginaceae,,UPL,forb,AN,full,BUAR3,,DI,adventive,,,,
1677,Lithospermum canescens,LITCAN,(Michx.) Lehm.,6,,HOARY PUCCOON,Boraginaceae,,UPL,forb,PE,full,LICA12,,DI,native,,,,
1678,Lithospermum caroliniense,LITCAR,(Walter ex J.F. Gmel.) MacMill.,9,,PLAINS PUCCOON,Boraginaceae,301,UPL,forb,PE,full,LICA13,T,DI,native,,,,
1679,Lithospermum latifolium,LITLAT,Michx.,7,,AMERICAN GROMWELL,Boraginaceae,,UPL,forb,PE,full,LILA2,,DI,native,,,,
1680,Lithospermum officinale,LITOFF,L.,0,,EUROPEAN GROMWELL,Boraginaceae,,FACU,forb,PE,advent,LIOF,,DI,adventive,,,,
1681,Lithospermum sp.,LITHOS,L.,,,GROMWELL,Boraginaceae,,UPL,forb,ND,ND,LITHO3,,DI,,,,,
1682,Lobelia cardinalis,LOBCAR,L.,5,,CARDINAL-FLOWER,Campanulaceae,,FACW,forb,PE,partial,LOCA2,,DI,native,FACW,OBL,OBL,
1683,Lobelia inflata,LOBINF,L.,1,,INDIAN-TOBACCO,Campanulaceae,,FACU,forb,AN,full,LOIN,,DI,native,FACU,FACU,FACU,
1684,Lobelia kalmii,LOBKAL,L.,9,,KALM'S LOBELIA,Campanulaceae,,OBL,forb,PE,full,LOKA,,DI,native,OBL,OBL,OBL,
1685,Lobelia puberula,LOBPUB,Michx.,5,,DOWNY LOBELIA,Campanulaceae,302,FACW,forb,PE,shade,LOPU,,DI,native,FACW,FACW,FACW,
1686,Lobelia siphilitica,LOBSIP,L.,3,,GREAT BLUE LOBELIA,Campanulaceae,,FACW,forb,PE,shade,LOSI,,DI,native,FACW,OBL,FACW,
1687,Lobelia sp.,LOBELI,L.,,,LOBELIA,Campanulaceae,,ND,forb,ND,ND,LOBEL,,DI,,,,,
1688,Lobelia spicata,LOBSPI,Lam.,5,,PALE-SPIKE LOBELIA,Campanulaceae,303,FAC,forb,PE,full,LOSP,,DI,native,FAC,FAC,FAC,
1689,Lobularia maritima,LOBMAR,(L.) Desv.,0,,SWEET ALYSSUM,Brassicaceae,,UPL,forb,AN,advent,LOMA,,DI,adventive,,,,
1690,Lolium multiflorum,LOLMUL,Lam.,0,,ITALIAN RYEGRASS,Poaceae,,FACU,grass,PE,advent,LOPEM2,,MO,adventive,FACU,FACU,FACU,syn. Lolium perenne
1691,Lolium perenne,LOLPER,L.,0,,PERENNIAL RYEGRASS,Poaceae,,FACU,grass,PE,advent,LOPE,,MO,adventive,FACU,FACU,FACU,
1692,Lolium temulentum,LOLTEM,(L.) Darnel,0,,DARNEL,Poaceae,,UPL,grass,AN,advent,LOTE2,,MO,adventive,,,,
1693,Lonicera canadensis,LONCAN,Barton ex Marshall,8,,CANADA FLY HONEYSUCKLE,Caprifoliaceae,,FACU,shrub,W,shade,LOCA7,,DI,native,FACU,FACU,FACU,
1694,Lonicera dioica,LONDIO,L.,5,,WILD HONEYSUCKLE,Caprifoliaceae,304,FACU,vine,W,shade,LODI2,,DI,native,FACU,FACU,FACU,
1695,Lonicera flava,LONFLA,Sims,8,,YELLOW HONEYSUCKLE,Caprifoliaceae,305,UPL,vine,W,shade,LOFL,X,DI,native,,,,
1696,Lonicera fragrantissima,LONFRA,Lindl. & Paxt.,0,,SWEET-BREATH-SPRING,Caprifoliaceae,,UPL,shrub,W,advent,LOFR,,DI,adventive,,,,
1697,Lonicera japonica,LONJAP,Thunb.,0,,JAPANESE HONEYSUCKLE,Caprifoliaceae,,FAC,vine,W,advent,LOJA,,DI,adventive,FAC,FACU,FACU,
1698,Lonicera maackii,LONMAA,(Rupr.) Maxim.,0,,AMUR HONEYSUCKLE,Caprifoliaceae,,UPL,shrub,W,advent,LOMA6,,DI,adventive,,,,
1699,Lonicera morrowii,LONMOR,A. Gray,0,,MORROW'S HONEYSUCKLE,Caprifoliaceae,,FACU,shrub,W,advent,LOMO2,,DI,adventive,FACU,FACU,FACU,
1700,Lonicera oblongifolia,LONOBL,(Goldie) Hook.,9,,SWAMP FLY HONEYSUCKLE,Caprifoliaceae,,OBL,shrub,W,partial,LOOB,X,DI,native,OBL,OBL,OBL,
1701,Lonicera reticulata,LONRET,Raf.,7,syn,GRAPE HONEYSUCKLE,Caprifoliaceae,,UPL,vine,W,shade,LORE5,,DI,native,,,,
